season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2021,KJ Britt,BritKJ00,TB,23,LB,17,0,0,6,5,0.833,21,4.2,3.5,0,81.2,3.2,5,16,3,0,1,0,1,12,2,0.143,2023-08-21
2021,Taco Charlton,CharTa00,PIT,27,DE,11,1,0,1,1,1,5,5,5,0,87.5,5,5,0,0,1,1,0.5,3,18,1,0.053,2023-08-21
2021,Marqui Christian,ChriMa00,CHI,27,DB,17,1,0,12,8,0.667,181,22.6,15.1,3,149.3,15.6,128,53,2,0,0,0,0,12,2,0.143,2023-08-21
2021,Sheldon Day,DayxSh00,CLE,27,DT,7,1,0,0,0,,0,,,0,,,0,0,0,3,0,1,5,21,1,0.045,2023-08-21
2021,Isaiah Dunn,DunnIs00,NYJ,22,DB,12,1,0,6,4,0.667,61,15.3,10.2,0,100,10.2,31,30,0,0,0,0,0,8,0,0,2023-08-21
2021,Jalen Elliott,ElliJa05,DET,23,S,8,1,0,6,5,0.833,28,5.6,4.7,2,125.7,2.5,6,22,0,0,0,0,0,12,3,0.2,2023-08-21
2021,Justin Ellis,ElliJu01,BAL,31,NT,17,5,0,0,0,,0,,,0,,,0,0,0,3,1,0,4,18,2,0.1,2023-08-21
2021,Tipa Galeai,GaleTi01,GB,24,LB,7,0,0,3,1,0.333,11,11,3.7,0,45.1,2.3,-5,16,10,2,0,1,3,12,0,0,2023-08-21
2021,Cam Gill,GillCa00,TB,24,LB,13,0,0,1,1,1,11,11,11,0,112.5,9,9,2,11,3,1,1.5,6,11,0,0,2023-08-21
2021,Kevin Givens,GiveKe01,SF,24,DT,13,0,0,0,0,,0,,,0,,,0,0,0,1,2,0,3,17,1,0.056,2023-08-21
2021,CJ Goodwin,GoodC.00,DAL,31,DB,17,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,10,1,0.091,2023-08-21
2021,Jonathan Harris,HarrJo05,DEN,25,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,10,0,0,2023-08-21
2021,Trysten Hill,HillTr00,DAL,23,DT,6,0,0,0,0,,0,,,0,,,0,0,0,3,2,0.5,6,11,0,0,2023-08-21
2021,Jalyn Holmes,HolmJa01,NO,25,DE,8,1,0,1,1,1,21,21,21,0,118.7,4,4,17,1,0,0,0,0,14,2,0.125,2023-08-21
2021,Malik Jackson,JackMa02,CLE,31,RDT,16,16,0,0,0,,0,,,0,,,0,0,0,2,6,0.5,9,25,6,0.194,2023-08-21
2021,Josey Jewell,JeweJo00,DEN,27,LB,2,2,0,8,6,0.75,23,3.8,2.9,0,77.1,3.3,6,17,2,0,0,0,0,8,0,0,2023-08-21
2021,Jamir Jones,JoneJa11,3TM,23,LB,15,1,0,2,2,1,28,14,14,0,118.7,-1.5,-3,31,7,1,1,0,2,10,2,0.167,2023-08-21
2021,Sam Kamara,KamaSa00,CHI,24,DT,8,0,0,1,1,1,10,10,10,0,108.3,1,1,9,2,0,0,0,0,10,0,0,2023-08-21
2021,Lerentee McCray,McCrLe01,JAX,31,LB,12,0,0,2,1,0.5,3,3,1.5,0,56.2,11,3,0,2,0,0,0,0,11,2,0.154,2023-08-21
2021,Steve McLendon,McLeSt00,TB,35,DT,12,0,1,3,2,0.667,7,3.5,2.3,0,30.6,-1.7,-4,11,0,0,5,0.5,6,11,1,0.083,2023-08-21
2021,Zech McPhearson,McPhZe00,PHI,23,DB,16,1,0,17,9,0.529,96,10.7,5.6,0,69.7,9.1,66,30,0,0,0,0,0,16,4,0.2,2023-08-21
2021,AJ Moore,MoorA.00,HOU,26,DB,12,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,9,2,0.182,2023-08-21
2021,Calvin Munson,MunsCa00,2TM,27,LB,10,0,0,2,2,1,21,10.5,10.5,0,110.4,-2.5,-5,26,0,0,0,0,0,11,2,0.154,2023-08-21
2021,Keisean Nixon,NixoKe00,LV,24,DB,11,1,0,6,4,0.667,27,6.8,4.5,0,76.4,2.7,6,21,7,0,1,0,1,12,1,0.077,2023-08-21
2021,Robert Nkemdiche,NkemRo00,SEA,27,DT,9,0,0,0,0,,0,,,0,,,0,0,0,5,1,0,6,15,3,0.167,2023-08-21
2021,Ifeadi Odenigbo,OdenIf00,CLE,27,DE,9,0,0,1,1,1,12,12,12,0,116.7,-6,-6,18,0,0,3,0,3,13,2,0.133,2023-08-21
2021,Alex Okafor,OkafAl00,KC,30,DE,17,0,0,1,0,0,0,,0,0,39.6,1,0,0,0,5,6,1.5,13,23,1,0.042,2023-08-21
2021,Isaiah Oliver,OlivIs00,ATL,25,DB,4,3,0,15,8,0.533,74,9.3,4.9,1,89.3,5.1,31,43,10,1,1,0,2,11,3,0.214,2023-08-21
2021,Will Parks,ParkWi01,2TM,27,DB,4,2,0,7,4,0.571,52,13,7.4,0,80.7,7.3,39,13,3,2,0,0,2,9,0,0,2023-08-21
2021,Kyle Peko,PekoKy00,TEN,28,DT,8,3,0,0,0,,0,,,0,,,0,0,0,0,2,2,4,10,0,0,2023-08-21
2021,John Reid,ReidJo00,SEA,25,CB,11,2,0,12,7,0.583,101,14.4,8.4,1,113.5,9.5,73,28,0,0,0,0,0,12,1,0.077,2023-08-21
2021,Derek Rivers,RiveDe00,HOU,27,DE,5,1,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,9,0,0,2023-08-21
2021,Tim Settle,SettTi00,WAS,24,DT,16,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,13,2,0.133,2023-08-21
2021,Tanner Vallejo,VallTa00,ARI,27,LB,10,2,0,7,3,0.429,21,7,3,0,50.3,4.4,8,13,1,0,0,0.5,1,11,5,0.313,2023-08-21
2021,Nahshon Wright,WrigNa00,DAL,23,DB,13,1,0,8,4,0.5,65,16.3,8.1,0,77.6,10.6,44,21,0,0,0,0,0,9,1,0.1,2023-08-21
2021,Marcus Allen,AlleMa03,PIT,25,DB,16,1,0,8,5,0.625,53,10.6,6.6,0,81.8,8.1,25,28,9,0,0,0,0,13,2,0.133,2023-08-21
2021,Dicaprio Bootle,BootDi00,KC,24,DB,3,0,0,5,5,1,34,6.8,6.8,0,95,4,20,14,1,0,0,0,0,8,1,0.111,2023-08-21
2021,Vernon Butler,ButlVe00,BUF,27,DT,10,1,0,1,1,1,73,73,73,1,158.3,-4,-4,77,0,3,2,0,5,11,1,0.083,2023-08-21
2021,Anthony Chesley,ChesAn00,IND,25,DB,9,0,0,5,3,0.6,25,8.3,5,0,72.9,10.6,17,8,1,0,0,0,0,6,1,0.143,2023-08-21
2021,DeeJay Dallas,DallDe00,SEA,23,RB,17,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,10,1,0.091,2023-08-21
2021,Nick Dzubnar,DzubNi00,TEN,30,LB,17,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,15,0,0,2023-08-21
2021,Mike Ford,FordMi01,DEN,26,DB,13,0,0,5,4,0.8,32,8,6.4,0,93.3,10.6,20,12,0,0,0,0,0,6,1,0.143,2023-08-21
2021,Thomas Graham,GrahTh00,CHI,22,DB,4,1,0,12,6,0.5,67,11.2,5.6,1,94.8,11.3,44,23,0,0,0,0,0,13,2,0.133,2023-08-21
2021,Porter Gustin,GustPo01,CLE,24,DE,6,1,0,0,0,,0,,,0,,,0,0,2,3,0,0,3,9,0,0,2023-08-21
2021,Nate Hairston,HairNa00,DEN,27,DB,16,1,0,15,8,0.533,79,9.9,5.3,2,108.1,7.3,34,45,1,0,0,0,0,9,0,0,2023-08-21
2021,Justin Hamilton,HamiJu00,DAL,28,DT,9,0,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,10,1,0.091,2023-08-21
2021,Davontae Harris,HarrDa05,2TM,26,DB,6,1,0,10,7,0.7,103,14.7,10.3,1,136.7,9.9,83,20,1,0,0,0,0,9,2,0.182,2023-08-21
2021,Michael Hoecht,HoecMi00,LA,24,DL,17,3,0,0,0,,0,,,0,,,0,0,1,1,0,0,1,7,1,0.125,2023-08-21
2021,Margus Hunt,HuntMa00,CHI,34,DE,10,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,14,0,0,2023-08-21
2021,Noah Igbinoghene,IgbiNo00,MIA,22,CB,7,1,0,9,6,0.667,75,12.5,8.3,1,129.4,8,58,17,1,0,0,0,0,6,1,0.143,2023-08-21
2021,Dre Kirkpatrick,KirkDr00,SF,32,DB,6,1,0,9,6,0.667,76,12.7,8.4,1,129.9,7.7,51,25,0,0,0,0,0,7,1,0.125,2023-08-21
2021,Rashard Lawrence,LawrRa01,ARI,23,NT,11,7,0,1,1,1,8,8,8,0,100,-3,-3,11,0,0,0,0,0,11,1,0.083,2023-08-21
2021,Marquel Lee,LeexMa01,LV,26,LB,11,0,0,1,1,1,6,6,6,0,91.7,5,5,1,0,0,0,0,0,11,1,0.083,2023-08-21
2021,Trey Marshall,MarsTr00,LAC,25,DB,14,1,0,5,4,0.8,91,22.8,18.2,0,118.7,9.6,27,64,0,0,0,0,0,19,4,0.174,2023-08-21
2021,Henry Mondeaux,MondHe00,PIT,26,DT,15,2,0,0,0,,0,,,0,,,0,0,0,2,0,2,4,16,3,0.158,2023-08-21
2021,Dare Ogunbowale,OgunDa00,JAX,27,RB,17,2,0,1,0,0,0,,0,0,39.6,0,0,0,0,0,0,0,0,7,0,0,2023-08-21
2021,Kevin Peterson,PeteKe01,ARI,27,DB,4,2,0,8,5,0.625,46,9.2,5.8,2,117.7,10,36,10,0,0,0,0,0,8,0,0,2023-08-21
2021,Darius Phillips,PhilDa02,CIN,26,DB,12,0,0,11,8,0.727,118,14.8,10.7,1,137.7,13,91,27,0,0,0,0,0,8,1,0.111,2023-08-21
2021,Kyle Phillips,PhilKy00,NYJ,24,DE,7,1,0,1,1,1,1,1,1,0,79.2,-4,-4,5,0,0,2,1,3,15,3,0.167,2023-08-21
2021,Derick Roberson,RobeDe01,TEN,26,DE,5,0,0,0,0,,0,,,0,,,0,0,1,4,2,1.5,8,11,1,0.083,2023-08-21
2021,Darryl Roberts,RobeDa00,WAS,31,DB,6,3,0,18,7,0.389,139,19.9,7.7,0,66.7,15.2,68,71,0,0,0,0,0,12,0,0,2023-08-21
2021,Brennan Scarlett,ScarBr00,MIA,28,LB,13,4,0,3,2,0.667,23,11.5,7.7,0,89.6,2.7,3,20,5,0,1,0,1,19,1,0.05,2023-08-21
2021,Teez Tabor,TaboTe00,CHI,26,DB,6,1,0,2,1,0.5,2,2,1,0,56.2,1.5,-6,8,0,0,0,0,0,8,1,0.111,2023-08-21
2021,Jahlani Tavai,TavaJa00,NE,25,LB,13,0,0,5,5,1,116,23.2,23.2,1,158.3,4.8,24,92,0,0,0,0,0,14,2,0.125,2023-08-21
2021,Kemoko Turay,TuraKe00,IND,26,LB,13,0,0,2,1,0.5,7,7,3.5,1,97.9,5.5,7,0,2,4,2,5.5,12,9,2,0.182,2023-08-21
2021,Joe Walker,WalkJo01,ARI,29,LB,12,0,0,3,2,0.667,43,21.5,14.3,0,109.7,11,11,32,0,0,0,0,0,11,1,0.083,2023-08-21
2021,Jordan Willis,WillJo09,SF,26,LB,10,0,0,0,0,,0,,,0,,,0,0,0,1,2,3,6,15,0,0,2023-08-21
2021,Tavon Wilson,WilsTa00,SF,31,DB,8,1,0,5,3,0.6,92,30.7,18.4,0,104.2,19.8,73,19,0,0,0,0,0,10,1,0.091,2023-08-21
2021,Chase Winovich,WinoCh00,NE,26,LB,13,0,0,1,1,1,6,6,6,0,91.7,5,5,1,4,2,1,0,3,11,0,0,2023-08-21
2021,Eli Ankou,AnkoEl00,2TM,27,DT,6,1,0,1,1,1,0,0,0,0,79.2,-4,-4,4,0,0,0,1,1,12,0,0,2023-08-21
2021,Marquise Blair,BlaiMa01,SEA,24,DB,6,0,0,9,5,0.556,57,11.4,6.3,0,74.8,8.4,15,42,1,0,0,0,0,9,3,0.25,2023-08-21
2021,Brady Breeze,BreeBr00,2TM,24,,9,0,0,1,1,1,0,0,0,0,79.2,25,0,0,0,0,0,0,0,6,0,0,2023-08-21
2021,Isaiah Buggs,BuggIs00,PIT,25,NT,10,6,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,17,1,0.056,2023-08-21
2021,Mike Daniels,DaniMi00,CIN,32,DT,2,1,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Corn Elder,EldeCo00,WAS,27,DB,5,0,0,5,4,0.8,60,15,12,0,116.7,8.2,21,39,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Deshazor Everett,EverDe01,WAS,29,DB,14,0,0,2,0,0,0,,0,0,39.6,0.5,0,0,2,0,0,0,0,10,1,0.091,2023-08-21
2021,Breiden Fehoko,FehoBr01,LAC,25,DT,8,1,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,13,1,0.071,2023-08-21
2021,Neville Gallimore,GallNe00,DAL,24,DT,5,4,0,1,1,1,-8,-8,-8,0,79.2,-7,-7,-1,1,1,0,1.5,3,13,1,0.071,2023-08-21
2021,Bryce Huff,HuffBr00,NYJ,23,RDE,9,7,0,1,1,1,17,17,17,1,158.3,10,10,7,3,3,5,2,11,14,0,0,2023-08-21
2021,Shemar Jean-Charles,JeanSh00,GB,23,DB,14,0,0,6,6,1,70,11.7,11.7,0,115.3,2.3,14,56,0,0,0,0,0,8,0,0,2023-08-21
2021,Chris Jones,JoneCh06,TEN,26,DB,7,0,0,10,3,0.3,27,9,2.7,0,39.6,6.9,23,4,0,0,0,0,0,7,0,0,2023-08-21
2021,Khalid Kareem,KareKh00,CIN,23,DE,7,1,0,0,0,,0,,,0,,,0,0,0,1,2,0,3,9,2,0.182,2023-08-21
2021,PJ Locke,LockPJ00,DEN,24,DB,16,0,0,1,1,1,8,8,8,0,100,2,2,6,1,0,1,0,1,6,1,0.143,2023-08-21
2021,Jovante Moffatt,MoffJo01,CLE,25,S,5,0,0,2,2,1,28,14,14,0,118.7,12.5,25,3,1,1,0,0,1,9,0,0,2023-08-21
2021,Rakeem Nunez-Roches,NuneRa00,TB,28,DT,16,1,0,2,2,1,17,8.5,8.5,0,102.1,-0.5,-1,18,1,4,1,0,5,17,4,0.19,2023-08-21
2021,Dayo Odeyingbo,OdeyDa00,IND,22,DE,10,0,0,1,1,1,7,7,7,0,95.8,0,0,7,1,2,1,0.5,4,6,0,0,2023-08-21
2021,Wyatt Ray,RayxWy01,CIN,25,LB,15,1,0,0,0,,0,,,0,,,0,0,0,0,1,1,2,15,1,0.063,2023-08-21
2021,Sheldrick Redwine,RedwSh00,2TM,25,DB,6,0,0,3,3,1,107,35.7,35.7,1,158.3,31,93,14,1,0,0,0,0,8,0,0,2023-08-21
2021,JR Reed,ReedJR01,2TM,25,S,9,0,0,2,2,1,17,8.5,8.5,0,102.1,0.5,1,16,2,1,0,0,1,13,0,0,2023-08-21
2021,Giovanni Ricci,RiccGi00,CAR,25,FB,16,1,0,0,0,,0,,,0,,,0,0,3,0,0,0,0,7,0,0,2023-08-21
2021,Bunmi Rotimi,RotiBu00,WAS,26,DE,9,1,0,0,0,,0,,,0,,,0,0,1,1,0,1,2,10,0,0,2023-08-21
2021,Tye Smith,SmitTy01,MIN,28,DB,5,0,0,2,2,1,7,3.5,3.5,0,81.2,2,4,3,0,0,0,0,0,6,0,0,2023-08-21
2021,Deionte Thompson,ThomDe06,ARI,24,DB,17,0,0,1,1,1,5,5,5,0,87.5,1,1,4,0,0,0,0,0,8,0,0,2023-08-21
2021,Jacob Tuioti-Mariner,TuioJa00,ATL,25,DT,6,0,0,2,2,1,12,6,6,0,91.7,1,2,10,3,3,0,2,5,9,1,0.1,2023-08-21
2021,Tim Ward,WardTi00,NYJ,24,DE,11,0,0,4,2,0.5,26,13,6.5,0,70.8,-4,-9,35,0,4,0,0,4,12,3,0.2,2023-08-21
2021,Daniel Wise,WiseDa01,WAS,25,DT,6,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,10,0,0,2023-08-21
2021,Daryl Worley,WorlDa00,2TM,26,DB,4,0,0,11,8,0.727,125,15.6,11.4,2,149.6,10.5,68,57,2,1,0,0,1,7,0,0,2023-08-21
2021,Dakota Allen,AlleDa01,JAX,26,LB,14,1,0,1,0,0,0,,0,0,39.6,1,0,0,3,0,0,0,0,9,1,0.1,2023-08-21
2021,Chris Banjo,BanjCh00,ARI,31,DB,16,0,0,1,0,0,0,,0,0,39.6,21,0,0,1,0,0,0,0,7,0,0,2023-08-21
2021,Daren Bates,BateDa00,ATL,31,LB,7,0,0,1,1,1,3,3,3,0,79.2,3,3,0,1,0,0,0,0,6,0,0,2023-08-21
2021,Christian Blake,BlakCh00,ATL,25,WR,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,4,0,0,2023-08-21
2021,Terrell Burgess,BurgTe00,LA,23,S,16,2,0,6,5,0.833,31,6.2,5.2,0,88.2,2.7,8,23,1,0,0,0,0,10,1,0.091,2023-08-21
2021,Austin Calitro,CaliAu00,CIN,27,LB,5,0,0,1,1,1,10,10,10,0,108.3,-2,-2,12,0,0,0,0,0,6,0,0,2023-08-21
2021,Maurice Canady,CanaMa00,DAL,27,DB,8,0,0,4,4,1,60,15,15,1,158.3,14,56,4,0,0,0,0,0,6,0,0,2023-08-21
2021,Marquise Copeland,CopeMa01,LA,24,DT,9,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,10,1,0.091,2023-08-21
2021,Daniel Ekuale,EkuaDa00,NE,27,DT,7,0,0,0,0,,0,,,0,,,0,0,0,0,0,2,2,5,0,0,2023-08-21
2021,Caleb Farley,FarlCa00,TEN,23,DB,3,1,0,9,7,0.778,75,10.7,8.3,0,101.4,5.1,36,39,0,0,0,0,0,4,2,0.333,2023-08-21
2021,Darrick Forrest,ForrDa00,WAS,22,DB,8,0,0,0,0,,0,,,0,,,0,0,2,0,1,0,1,7,0,0,2023-08-21
2021,Jordan Glasgow,GlasJo00,IND,25,LB,12,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,6,0,0,2023-08-21
2021,Kemon Hall,HallKe01,LAC,24,DB,16,0,0,2,2,1,44,22,22,0,118.7,8,16,28,1,0,1,0,1,7,0,0,2023-08-21
2021,DeJon Harris,HarrDe10,WAS,24,LB,5,0,0,0,0,,0,,,0,,,0,0,1,0,0,1,1,4,1,0.2,2023-08-21
2021,Khaleke Hudson,HudsKh00,WAS,24,S,12,1,0,2,2,1,23,11.5,11.5,1,154.2,0.5,1,22,2,0,1,0,1,9,0,0,2023-08-21
2021,Juju Hughes,HughJu00,LA,23,DB,7,0,0,5,5,1,67,13.4,13.4,1,158.3,10.8,54,13,0,0,0,0,0,5,0,0,2023-08-21
2021,Godwin Igwebuike,IgweGo00,DET,27,DB,17,1,0,1,1,1,52,52,52,0,118.7,40,40,12,0,0,0,0,0,7,0,0,2023-08-21
2021,Caleb Johnson,JohnCa04,CHI,23,LB,14,0,0,1,0,0,0,,0,0,39.6,4,0,0,0,0,0,0,0,8,0,0,2023-08-21
2021,Brandon King,KingBr02,NE,28,DB,16,0,0,1,1,1,16,16,16,0,118.7,-3,-3,19,0,0,0,0,0,10,0,0,2023-08-21
2021,Cassius Marsh,MarsCa00,CHI,29,DE,4,0,0,0,0,,0,,,0,,,0,0,9,1,1,1,3,6,0,0,2023-08-21
2021,Jared Mayden,MaydJa01,PHI,23,S,4,0,0,1,1,1,37,37,37,0,118.7,18,18,19,0,0,0,0,0,6,0,0,2023-08-21
2021,Herb Miller,MillHe01,CLE,24,DB,9,0,0,1,1,1,26,26,26,0,118.7,24,24,2,1,0,0,0,0,5,0,0,2023-08-21
2021,Larrell Murchison,MurcLa00,TEN,24,DE,11,5,0,1,1,1,3,3,3,0,79.2,-6,-6,9,0,2,0,0,2,8,0,0,2023-08-21
2021,Dorian ODaniel,ODanDo00,KC,27,LB,17,0,0,5,5,1,24,4.8,4.8,0,86.7,1,5,19,2,0,0,0,0,7,0,0,2023-08-21
2021,Steven Parker,ParkSt00,NYG,26,DB,9,0,0,5,2,0.4,8,4,1.6,0,47.9,5,7,1,1,0,0,0,0,6,0,0,2023-08-21
2021,Aaron Patrick,PatrAa00,DEN,25,LB,12,1,0,1,1,1,8,8,8,0,100,-4,-4,12,0,4,0,0,4,8,0,0,2023-08-21
2021,John Penisini,PeniJo00,DET,24,DT,16,0,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,14,4,0.222,2023-08-21
2021,Malcolm Roach,RoacMa01,NO,23,DT,7,2,1,0,0,,0,,,0,,,0,0,1,0,2,0,2,10,0,0,2023-08-21
2021,John Simon,SimoJo01,2TM,31,DE,3,0,0,1,1,1,13,13,13,0,118.7,11,11,2,2,1,1,0,2,6,1,0.143,2023-08-21
2021,Chris Smith,SmitCh03,HOU,29,DE,4,0,0,0,0,,0,,,0,,,0,0,0,1,1,1.5,4,8,1,0.111,2023-08-21
2021,Ryan Smith,SmitRy00,LAC,28,DB,4,1,0,2,1,0.5,23,23,11.5,0,91.7,27,17,6,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Noah Spence,SpenNo00,CIN,27,LB,2,0,0,1,1,1,5,5,5,0,87.5,3,3,2,2,0,2,0,2,6,0,0,2023-08-21
2021,James Vaughters,VaugJa01,ATL,28,LB,10,0,0,2,2,1,31,15.5,15.5,0,118.7,3,6,25,0,0,3,1,4,8,2,0.2,2023-08-21
2021,Chris Williamson,WillCh07,ATL,24,CB,5,1,0,5,4,0.8,48,12,9.6,1,146.2,8.4,39,9,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Oshane Ximines,XimiOs00,NYG,25,DE,10,0,0,2,1,0.5,3,3,1.5,0,56.2,-3,-1,4,8,2,2,0,4,13,1,0.071,2023-08-21
2021,Olamide Zaccheaus,ZaccOl01,ATL,24,WR,17,8,0,1,1,1,0,0,0,0,79.2,4,0,0,0,0,0,0,0,5,0,0,2023-08-21
2021,Quinton Bohanna,BohaQu00,DAL,22,DT,14,1,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,10,2,0.167,2023-08-21
2021,Blake Cashman,CashBl00,NYJ,25,LB,3,1,0,5,4,0.8,49,12.3,9.8,0,107.5,-0.8,0,49,2,0,0,0,0,3,0,0,2023-08-21
2021,LJ Collier,CollLJ00,SEA,26,DE,10,0,0,1,1,1,9,9,9,0,104.2,5,5,4,0,1,4,0,5,8,1,0.111,2023-08-21
2021,Ken Crawley,CrawKe02,NO,28,DB,6,0,0,5,4,0.8,52,13,10.4,1,149.6,13,46,6,1,0,0,0,0,3,0,0,2023-08-21
2021,Michael Dwumfour,DwumMi00,HOU,23,DT,3,1,0,0,0,,0,,,0,,,0,0,0,0,2,0.5,3,5,0,0,2023-08-21
2021,Jordan Evans,EvanJo01,CIN,26,LB,5,0,0,2,2,1,18,9,9,0,104.2,4,8,10,2,0,0,0,0,5,0,0,2023-08-21
2021,Jaylon Ferguson,FergJa02,BAL,26,DE,10,0,0,1,1,1,3,3,3,0,79.2,0,0,3,6,0,2,0,2,6,1,0.143,2023-08-21
2021,Dee Ford,FordDe00,SF,30,LB,6,0,0,0,0,,0,,,0,,,0,0,3,3,1,3,7,5,0,0,2023-08-21
2021,Trent Harris,HarrTr01,NYG,26,DT,4,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,7,0,0,2023-08-21
2021,Bruce Hector,HectBr00,DET,27,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Jaycee Horn,HornJa00,CAR,22,DB,3,3,1,7,2,0.286,18,9,2.6,1,39.6,11.9,11,7,1,0,0,0,0,5,1,0.167,2023-08-21
2021,Phil Hoskins,HoskPh00,CAR,24,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,4,0,0,2023-08-21
2021,Albert Huggins,HuggAl01,NO,24,DT,9,1,0,0,0,,0,,,0,,,0,0,0,0,2,0,2,16,0,0,2023-08-21
2021,Raymond Johnson,JohnRa02,NYG,23,DE,15,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,4,1,0.2,2023-08-21
2021,Ryan Kerrigan,KerrRy00,PHI,33,DE,16,2,0,1,1,1,2,2,2,1,118.7,2,2,0,0,9,1,0,10,3,0,0,2023-08-21
2021,Jordan Kunaszyk,KunaJo00,WAS,25,LB,11,0,0,1,1,1,9,9,9,1,143.7,3,3,6,0,0,0,0,0,4,0,0,2023-08-21
2021,Chris Lammons,LammCh00,KC,25,DB,12,0,0,4,2,0.5,17,8.5,4.3,0,61.5,-0.5,3,14,1,0,0,0,0,6,0,0,2023-08-21
2021,Cam Lewis,LewiCa00,BUF,24,DB,7,1,0,5,1,0.2,4,4,0.8,0,39.6,1.4,5,-1,2,0,0,0,0,6,1,0.143,2023-08-21
2021,Bradley McDougald,McDoBr01,2TM,31,DB,3,1,0,1,1,1,51,51,51,0,118.7,51,51,0,0,0,0,0,0,5,1,0.167,2023-08-21
2021,Kai Nacua,NacuKa00,2TM,26,DB,4,0,0,1,1,1,19,19,19,0,118.7,19,19,0,0,0,0,0,0,4,0,0,2023-08-21
2021,Hamsah Nasirildeen,NasiHa00,NYJ,22,DB,12,2,0,2,2,1,32,16,16,0,118.7,3,6,26,0,0,0,0,0,10,1,0.091,2023-08-21
2021,Jeff Okudah,OkudJe00,DET,22,CB,1,1,0,4,3,0.75,109,36.3,27.3,1,156.2,11,34,75,0,0,0,0,0,4,0,0,2023-08-21
2021,Romeo Okwara,OkwaRo01,DET,26,DE,4,4,0,2,2,1,12,6,6,1,131.2,-1,-2,14,5,3,2,1,6,6,0,0,2023-08-21
2021,Kareem Orr,OrrxKa00,LA,24,DB,2,0,0,5,5,1,66,13.2,13.2,0,118.7,9.8,49,17,0,0,0,0,0,4,1,0.2,2023-08-21
2021,Nickell Robey-Coleman,RobeNi00,DET,29,DB,1,0,0,3,2,0.667,17,8.5,5.7,0,81.2,6.7,13,4,0,0,0,0,0,4,0,0,2023-08-21
2021,Curtis Robinson,RobiCu00,2TM,23,LB,6,0,0,0,0,,0,,,0,,,0,0,3,0,1,0,1,6,2,0.25,2023-08-21
2021,Rashard Robinson,RobiRa00,TB,26,DB,7,0,0,1,1,1,14,14,14,0,118.7,14,14,0,0,0,0,0,0,4,0,0,2023-08-21
2021,Damion Square,SquaDa00,3TM,32,DE,9,1,0,0,0,,0,,,0,,,0,0,0,2,2,0.5,5,9,0,0,2023-08-21
2021,Stantley Thomas-Oliver,ThomSt00,CAR,23,CB,12,0,0,2,2,1,14,7,7,1,135.4,1.5,3,11,0,0,0,0,0,7,0,0,2023-08-21
2021,Darian Thompson,ThomDa05,DAL,28,DB,5,0,0,1,1,1,19,19,19,0,118.7,19,19,0,1,0,0,0,0,3,0,0,2023-08-21
2021,Josh Tupou,TupoJo00,CIN,27,DT,17,9,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,12,2,0.143,2023-08-21
2021,Ezekiel Turner,TurnZe00,ARI,25,DB,5,0,0,2,2,1,15,7.5,7.5,0,97.9,5.5,11,4,0,0,0,0,0,4,0,0,2023-08-21
2021,Jason Verrett,VerrJa00,SF,30,DB,1,1,0,5,2,0.4,24,12,4.8,0,55.4,9.8,18,6,0,0,0,0,0,5,0,0,2023-08-21
2021,Mark Webb,WebbMa01,LAC,23,DB,7,0,0,1,1,1,28,28,28,0,118.7,26,26,2,0,0,0,0,0,3,0,0,2023-08-21
2021,Kristian Welch,WelcKr00,BAL,23,LB,16,0,0,1,0,0,0,,0,0,39.6,12,0,0,0,1,0,0,1,13,0,0,2023-08-21
2021,Brandon Wilson,WilsBr01,CIN,27,RB,9,1,0,1,0,0,0,,0,0,39.6,44,0,0,0,0,0,0,0,6,0,0,2023-08-21
