season,club_code,week,game_type,depth_team,last_name,first_name,football_name,formation,gsis_id,jersey_number,position,elias_id,depth_position,full_name
2024,TB,3.0,REG,3,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,"
    ",Kameron Johnson
2024,TB,3.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,PR,Kameron Johnson
2024,TB,3.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,KR,Kameron Johnson
2024,TB,3.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,4.0,REG,1,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,4.0,REG,2,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,4.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,4.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,4.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,"
    ",Jalen McMillan
2024,TB,4.0,REG,1,Godwin,Rod,Chris,Offense,00-0033921,14,WR,GOD549393,WR,Chris Godwin
2024,TB,4.0,REG,3,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,"
    ",Kameron Johnson
2024,TB,4.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,PR,Kameron Johnson
2024,TB,4.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,KR,Kameron Johnson
2024,TB,4.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,5.0,REG,1,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,5.0,REG,2,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,5.0,REG,1,Godwin,Rod,Chris,Offense,00-0033921,14,WR,GOD549393,WR,Chris Godwin
2024,TB,5.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,5.0,REG,3,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,"
    ",Kameron Johnson
2024,TB,5.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,PR,Kameron Johnson
2024,TB,5.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,KR,Kameron Johnson
2024,TB,5.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,5.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,5.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,"
    ",Jalen McMillan
2024,TB,6.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,6.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,PR,Kameron Johnson
2024,TB,6.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,KR,Kameron Johnson
2024,TB,6.0,REG,1,Godwin,Rod,Chris,Offense,00-0033921,14,WR,GOD549393,WR,Chris Godwin
2024,TB,6.0,REG,2,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,WR,Kameron Johnson
2024,TB,6.0,REG,3,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,"
    ",Kameron Johnson
2024,TB,6.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,6.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,6.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,"
    ",Jalen McMillan
2024,TB,6.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,7.0,REG,1,Godwin,Rod,Chris,Offense,00-0033921,14,WR,GOD549393,WR,Chris Godwin
2024,TB,7.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,7.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,7.0,REG,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,7.0,REG,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,7.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,KR,Kameron Johnson
2024,TB,7.0,REG,2,Johnson,Kameron,Kameron,Special Teams,00-0039589,19,WR,JOH398825,PR,Kameron Johnson
2024,TB,7.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,7.0,REG,2,Johnson,Kameron,Kameron,Offense,00-0039589,19,WR,JOH398825,WR,Kameron Johnson
2024,TB,7.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,7.0,REG,2,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,8.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,8.0,REG,1,Godwin,Rod,Chris,Offense,00-0033921,14,WR,GOD549393,WR,Chris Godwin
2024,TB,8.0,REG,2,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,8.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,8.0,REG,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,8.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,8.0,REG,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,8.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,9.0,REG,2,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,9.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,9.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,9.0,REG,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,9.0,REG,3,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,9.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,9.0,REG,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,10.0,REG,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,10.0,REG,1,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,10.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,10.0,REG,2,Miller,Ryan,Ryan,Offense,00-0038824,81,WR,MIL545030,WR,Ryan Miller
2024,TB,10.0,REG,2,Jarrett,Rakim,Rakim,Offense,00-0038821,18,WR,JAR260842,WR,Rakim Jarrett
2024,TB,10.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,10.0,REG,2,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,10.0,REG,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,10.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,11.0,REG,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,11.0,REG,1,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,11.0,REG,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,11.0,REG,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,11.0,REG,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,11.0,REG,2,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,11.0,REG,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,19.0,WC,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,19.0,WC,1,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,19.0,WC,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,19.0,WC,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,19.0,WC,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,19.0,WC,2,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,19.0,WC,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,19.0,WC,2,Miller,Ryan,Ryan,Offense,00-0038824,81,WR,MIL545030,WR,Ryan Miller
2024,TB,19.0,WC,2,Jarrett,Rakim,Rakim,Offense,00-0038821,18,WR,JAR260842,WR,Rakim Jarrett
2024,TB,20.0,DIV,1,Shepard,Sterling,Sterling,Offense,00-0032385,17,WR,SHE495754,WR,Sterling Shepard
2024,TB,20.0,DIV,1,McMillan,Jalen,Jalen,Offense,00-0039855,15,WR,MCM472299,WR,Jalen McMillan
2024,TB,20.0,DIV,2,Palmer,Trey,Trey,Offense,00-0039052,10,WR,PAL683280,WR,Trey Palmer
2024,TB,20.0,DIV,1,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,PR,Trey Palmer
2024,TB,20.0,DIV,2,McMillan,Jalen,Jalen,Special Teams,00-0039855,15,WR,MCM472299,PR,Jalen McMillan
2024,TB,20.0,DIV,2,Palmer,Trey,Trey,Special Teams,00-0039052,10,WR,PAL683280,KR,Trey Palmer
2024,TB,20.0,DIV,1,Evans,Mike,Mike,Offense,00-0031408,13,WR,EVA534309,WR,Mike Evans
2024,TB,20.0,DIV,2,Miller,Ryan,Ryan,Offense,00-0038824,81,WR,MIL545030,WR,Ryan Miller
2024,TB,20.0,DIV,2,Jarrett,Rakim,Rakim,Offense,00-0038821,18,WR,JAR260842,WR,Rakim Jarrett
2024,WAS,1.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,1.0,REG,2,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,1.0,REG,1,Crowder,Jamison,Jamison,Offense,00-0031941,80,WR,CRO697273,WR,Jamison Crowder
2024,WAS,1.0,REG,1,Crowder,Jamison,Jamison,Special Teams,00-0031941,80,WR,CRO697273,PR,Jamison Crowder
2024,WAS,1.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,1.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,"
    ",Noah Brown
2024,WAS,1.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,1.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,2.0,REG,2,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,2.0,REG,1,Crowder,Jamison,Jamison,Offense,00-0031941,80,WR,CRO697273,WR,Jamison Crowder
2024,WAS,2.0,REG,1,Crowder,Jamison,Jamison,Special Teams,00-0031941,80,WR,CRO697273,PR,Jamison Crowder
2024,WAS,2.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,2.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,2.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,2.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,2.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,"
    ",Noah Brown
2024,WAS,3.0,REG,1,Crowder,Jamison,Jamison,Special Teams,00-0031941,80,WR,CRO697273,PR,Jamison Crowder
2024,WAS,3.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,3.0,REG,2,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,3.0,REG,1,Crowder,Jamison,Jamison,Offense,00-0031941,80,WR,CRO697273,WR,Jamison Crowder
2024,WAS,3.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,3.0,REG,2,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,3.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,3.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,3.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,"
    ",Noah Brown
2024,WAS,4.0,REG,1,Crowder,Jamison,Jamison,Offense,00-0031941,80,WR,CRO697273,WR,Jamison Crowder
2024,WAS,4.0,REG,2,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,4.0,REG,1,Crowder,Jamison,Jamison,Special Teams,00-0031941,80,WR,CRO697273,PR,Jamison Crowder
2024,WAS,4.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,4.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,4.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,4.0,REG,2,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,4.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,4.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,"
    ",Noah Brown
2024,WAS,5.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,5.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,5.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,5.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,5.0,REG,2,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,5.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,5.0,REG,2,Crowder,Jamison,Jamison,Offense,00-0031941,80,WR,CRO697273,WR,Jamison Crowder
2024,WAS,5.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,5.0,REG,1,Crowder,Jamison,Jamison,Special Teams,00-0031941,80,WR,CRO697273,PR,Jamison Crowder
2024,WAS,6.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,6.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,6.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,6.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,6.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,6.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,6.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,7.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,7.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,7.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,7.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,7.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,7.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,7.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,8.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,8.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,8.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,8.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,8.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,8.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,8.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,9.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,9.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,9.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,9.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,9.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,9.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,9.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,10.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,10.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,10.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,10.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,10.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,10.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,10.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,11.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,11.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,11.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,11.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,11.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,11.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,11.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,12.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,12.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,12.0,REG,1,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,12.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,12.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,12.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,12.0,REG,2,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,13.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,13.0,REG,1,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,13.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,13.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,13.0,REG,2,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,13.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,13.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,14.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,14.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,14.0,REG,1,Brown,Noah,Noah,Offense,00-0033591,85,WR,BRO567406,WR,Noah Brown
2024,WAS,14.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,14.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,14.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,14.0,REG,2,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,15.0,REG,2,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,15.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,15.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,15.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,15.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,15.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,16.0,REG,2,Zaccheaus,Olamide,Olamide,Offense,00-0035208,14,WR,ZAC133180,WR,Olamide Zaccheaus
2024,WAS,16.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,KR,Olamide Zaccheaus
2024,WAS,16.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,16.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,16.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
2024,WAS,16.0,REG,2,Brown,Dyami,Dyami,Offense,00-0036626,2,WR,BRO408220,WR,Dyami Brown
2024,WAS,17.0,REG,1,Zaccheaus,Olamide,Olamide,Special Teams,00-0035208,14,WR,ZAC133180,PR,Olamide Zaccheaus
2024,WAS,17.0,REG,1,McLaurin,Terry,Terry,Offense,00-0035659,17,WR,MCL278328,WR,Terry McLaurin
2024,WAS,17.0,REG,1,McCaffrey,Luke,Luke,Offense,00-0039355,12,WR,MCC038410,WR,Luke McCaffrey
